car_id,name,km_driven,transmission,owner,mileage,engine,max_power,torque
Car ID5116,Honda City 2017-2020 GXi,100000,Manual,Second Owner,17.7 kmpl,1497 CC,78 bhp,"12.7@ 2,700(kgm@ rpm)"
Car ID5117,Hyundai Grand i10 Sportz,25000,Manual,First Owner,18.9 kmpl,1197 CC,82 bhp,114Nm@ 4000rpm
Car ID5118,Maruti Wagon R LXI Minor,52000,Manual,Second Owner,18.9 kmpl,1061 CC,67 bhp,84Nm@ 3500rpm
Car ID5119,Maruti Swift Dzire VDI,63000,Manual,First Owner,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm
Car ID5120,Maruti A-Star Vxi,90000,Manual,Second Owner,19.0 kmpl,998 CC,66.1 bhp,90Nm@ 3500rpm
Car ID5121,Tata Tiago 1.2 Revotron XM,60000,Manual,First Owner,23.84 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm
Car ID5122,Maruti Alto LX,35000,Manual,First Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm
Car ID5123,Mahindra Bolero DI,80000,Manual,First Owner,13.6 kmpl,2523 CC,63 bhp,180 Nm at 1440-1500rpm
Car ID5124,Ford Figo Diesel ZXI,110000,Manual,Second Owner,20.0 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm
Car ID5125,Toyota Fortuner 4x4 MT,20000,Manual,First Owner,12.55 kmpl,2982 CC,168.5 bhp,343Nm@ 1400-3400rpm
Car ID5126,Ford EcoSport 1.5 TDCi Titanium Plus BSIV,90000,Manual,First Owner,22.77 kmpl,1498 CC,98.59 bhp,205Nm@ 1750-3250rpm
Car ID5127,BMW X1 sDrive20i xLine,30000,Automatic,Second Owner,15.71 kmpl,1998 CC,189 bhp,280Nm@ 1350-4600rpm
Car ID5128,Maruti Swift Dzire VDI,61000,Manual,First Owner,26.59 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm
Car ID5129,Maruti Omni Limited Edition,66000,Manual,First Owner,14.7 kmpl,796 CC,37 bhp,62Nm@ 2500rpm
Car ID5130,Datsun GO Plus Anniversary Edition,80000,Manual,First Owner,20.62 kmpl,1198 CC,67 bhp,104Nm@ 4000rpm
Car ID5131,Hyundai Creta 1.6 CRDi SX Plus,27000,Manual,Second Owner,19.67 kmpl,1582 CC,126.2 bhp,259.9Nm@ 1900-2750rpm
Car ID5132,Mahindra KUV 100 G80 K8 Dual Tone,60000,Manual,First Owner,18.15 kmpl,1198 CC,82 bhp,115Nm@ 3500-3600rpm
Car ID5133,Maruti Wagon R VXI BS IV,139000,Manual,First Owner,18.9 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm
Car ID5134,Maruti Eeco CNG 5 Seater AC BSIV,60000,Manual,First Owner,21.94 km/kg,1196 CC,61.7 bhp,85Nm@ 3000rpm
Car ID5135,Maruti 800 AC,10000,Manual,Second Owner,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm
Car ID5136,Ford Ecosport 1.5 Diesel Titanium,30000,Manual,First Owner,21.7 kmpl,1498 CC,98.96 bhp,215Nm@ 1750-2500rpm
Car ID5137,Hyundai Verna 1.6 SX CRDI (O) AT,125000,Automatic,First Owner,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm
Car ID5138,Maruti Swift Dzire VDI,45000,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm
Car ID5139,Chevrolet Spark 1.0 LT,30000,Manual,First Owner,18.0 kmpl,995 CC,62 bhp,90.3Nm@ 4200rpm
Car ID5140,Maruti Alto LXi,80500,Manual,Second Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm
Car ID5141,Toyota Etios Liva VXD,200000,Manual,First Owner,23.59 kmpl,1364 CC,67.04 bhp,170Nm@ 1800-2400rpm
Car ID5142,Mahindra Bolero 2011-2019 SLX,60000,Manual,First Owner,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm
Car ID5143,Maruti 800 AC Uniq,18000,Manual,Second Owner,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm
Car ID5144,Maruti Zen D,110000,Manual,Second Owner,20.8 kmpl,1527 CC,58 bhp,789Nm@ 2250rpm
Car ID5145,Maruti Alto LX,90000,Manual,Second Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm
Car ID5146,Honda City 2017-2020 GXi,120000,Manual,Second Owner,17.7 kmpl,1497 CC,78 bhp,"12.7@ 2,700(kgm@ rpm)"
Car ID5147,Maruti Swift Dzire VDI,127000,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm
Car ID5148,Maruti Ertiga SHVS ZDI Plus,70000,Manual,First Owner,24.52 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm
Car ID5149,Hyundai i20 1.4 CRDi Sportz,116500,Manual,First Owner,23.0 kmpl,1396 CC,90 bhp,22.4 kgm at 1750-2750rpm
Car ID5150,Hyundai i20 Sportz 1.2,120000,Manual,First Owner,18.5 kmpl,1197 CC,82.85 bhp,113.7Nm@ 4000rpm
Car ID5151,Hyundai Verna Xi (Petrol),100000,Manual,Fourth & Above Owner,13.9 kmpl,1599 CC,103.2 bhp,"14.9@ 3,000(kgm@ rpm)"
Car ID5152,Ford Figo Diesel Titanium,90000,Manual,Second Owner,20.0 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm
Car ID5153,Audi Q7 3.0 TDI Quattro,120000,Automatic,Third Owner,12.07 kmpl,2967 CC,241.4 bhp,550Nm@ 1750-2750rpm
Car ID5154,Tata Hexa XTA,40000,Automatic,First Owner,17.6 kmpl,2179 CC,153.86 bhp,400Nm@ 1750-2500rpm
Car ID5155,Volkswagen Ameo 1.5 TDI Comfortline,18000,Manual,First Owner,21.66 kmpl,1498 CC,108.62 bhp,250Nm@ 1500-3000rpm
Car ID5156,Maruti Vitara Brezza LDi Option,70000,Manual,First Owner,24.3 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm
Car ID5157,Mahindra XUV500 W7 BSIV,29000,Manual,First Owner,15.1 kmpl,2179 CC,152.87 bhp,360Nm@ 1750-2800rpm
Car ID5158,Maruti Baleno Delta 1.2,65755,Manual,First Owner,21.4 kmpl,1197 CC,83.1 bhp,115Nm@ 4000rpm
Car ID5159,Ford EcoSport 1.5 Diesel Titanium BSIV,2600,Manual,First Owner,23.0 kmpl,1498 CC,98.96 bhp,205Nm@ 1750-3250rpm
Car ID5160,Mahindra XUV500 AT W6 2WD,46000,Automatic,First Owner,16.0 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm
Car ID5161,Hyundai EON Era Plus,15000,Manual,Second Owner,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm
Car ID5162,Maruti Swift Dzire VDI,60000,Manual,First Owner,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm
Car ID5163,Maruti Alto K10 VXI AGS Optional,15500,Automatic,First Owner,23.95 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm
Car ID5164,Honda Amaze S i-Dtech,120000,Manual,First Owner,25.8 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm
Car ID5165,Mitsubishi Lancer 2.0 GLd,120000,Manual,Third Owner,14.8 kmpl,1998 CC,68 bhp,"12.5@ 3,000(kgm@ rpm)"
Car ID5166,Tata Spacio Gold-10/6 Str BSII,120000,Manual,Third Owner,14.6 kmpl,2956 CC,63 bhp,"18@ 1,600-2,200(kgm@ rpm)"
Car ID5167,Mahindra Bolero SLX,80000,Manual,Second Owner,13.6 kmpl,2523 CC,63 bhp,180 Nm at 1440-1500rpm
Car ID5168,Mahindra Marazzo M2 BSIV,40000,Manual,First Owner,17.3 kmpl,1497 CC,121 bhp,300Nm@ 1750-2500rpm
Car ID5169,Ford Figo Aspire 1.2 Ti-VCT Trend,15000,Manual,First Owner,18.16 kmpl,1196 CC,86.8 bhp,112Nm@ 4000rpm
Car ID5170,Tata Aria Pride,110000,Manual,Second Owner,13.7 kmpl,2179 CC,138.1 bhp,320Nm@ 1700-2700rpm
Car ID5171,Toyota Innova 2.5 G (Diesel) 8 Seater,80000,Manual,Second Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1400-3400rpm
Car ID5172,Renault Duster 110PS Diesel RxL AMT,50000,Automatic,First Owner,19.6 kmpl,1461 CC,108.45 bhp,245Nm@ 1750rpm
Car ID5173,Mahindra Scorpio VLS AT 2.2 mHAWK,110000,Automatic,First Owner,11.79 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm
Car ID5174,Honda Amaze S i-Dtech,100000,Manual,First Owner,25.8 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm
Car ID5175,Hyundai Verna CRDi 1.6 AT SX Option,20000,Automatic,First Owner,22.0 kmpl,1582 CC,126.2 bhp,259.87nm@ 1500-3000rpm
Car ID5176,Mahindra Bolero 2011-2019 ZLX,135000,Manual,First Owner,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm
Car ID5177,Tata Indigo CS LS (TDI) BS-III,50700,Manual,First Owner,19.09 kmpl,1405 CC,69.01 bhp,135Nm@ 2500rpm
Car ID5178,Volkswagen Polo Diesel Highline 1.2L,70000,Manual,Second Owner,22.07 kmpl,1199 CC,73.9 bhp,180Nm@ 2000rpm
Car ID5179,Mercedes-Benz New C-Class 200 K AT,120000,Automatic,First Owner,11.7 kmpl,1796 CC,178 bhp,"24.5@ 3,500-4,500(kgm@ rpm)"
Car ID5180,Toyota Innova 2.5 VX (Diesel) 8 Seater,112000,Manual,Second Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm
Car ID5181,Hyundai Grand i10 1.2 CRDi Sportz,35000,Manual,First Owner,24.0 kmpl,1186 CC,73.97 bhp,190.24nm@ 1750-2250rpm
Car ID5182,Renault Duster 110PS Diesel RxZ,50000,Manual,First Owner,19.6 kmpl,1461 CC,108.45 bhp,245Nm@ 1750rpm
Car ID5183,Toyota Innova 2.5 GX (Diesel) 7 Seater,121000,Manual,Third Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm
Car ID5184,Mahindra Scorpio 2009-2014 SLE 7S BSIII,120000,Manual,Second Owner,12.05 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm
Car ID5185,Toyota Corolla H2,90000,Manual,Third Owner,13.4 kmpl,1794 CC,125 bhp,"16.1@ 4,200(kgm@ rpm)"
Car ID5186,Maruti Zen Estilo LXI Green (CNG),70000,Manual,Second Owner,26.3 km/kg,998 CC,67.1 bhp,90Nm@ 3500rpm
Car ID5187,Renault KWID 1.0 RXT Optional,20000,Manual,First Owner,23.01 kmpl,999 CC,67 bhp,91Nm@ 4250rpm
Car ID5188,Renault Duster 85PS Diesel RxL,60000,Manual,First Owner,20.45 kmpl,1461 CC,83.8 bhp,200Nm@ 1900rpm
Car ID5189,BMW 5 Series 520d Luxury Line,40000,Automatic,First Owner,18.12 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm
Car ID5190,Toyota Innova 2.5 VX (Diesel) 7 Seater,440000,Manual,Second Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1400-3400rpm
Car ID5191,Mahindra TUV 300 T6 Plus,60000,Manual,First Owner,18.49 kmpl,1493 CC,100 bhp,240Nm@ 1600-2800rpm
Car ID5192,Maruti Wagon R VXI BS IV,110000,Manual,First Owner,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm
Car ID5193,Hyundai i20 Active 1.4,152000,Manual,First Owner,21.19 kmpl,1396 CC,88.73 bhp,219.66nm@ 1500-2750rpm
Car ID5194,Hyundai i20 1.2 Asta,220000,Manual,Fourth & Above Owner,17.0 kmpl,1197 CC,80 bhp,"11.4 kgm at 4,000 rpm"
Car ID5195,Mahindra Bolero 2011-2019 ZLX BSIII,70000,Manual,First Owner,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm
Car ID5196,Tata Nexon 1.2 Revotron XZ Plus,50000,Manual,First Owner,17.0 kmpl,1198 CC,108.5 bhp,170Nm@ 1750-4000rpm
Car ID5197,Maruti Swift Dzire VDi,125000,Manual,First Owner,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm
Car ID5198,Ford Figo 1.2P Trend MT,60000,Manual,First Owner,18.16 kmpl,1196 CC,86.8 bhp,112Nm@ 4000rpm
Car ID5199,Maruti Eeco CNG HTR 5-STR,90000,Manual,First Owner,21.94 km/kg,1196 CC,63 bhp,83Nm@ 3000rpm
Car ID5200,Maruti Eeco CNG HTR 5-STR,30000,Manual,First Owner,21.94 km/kg,1196 CC,63 bhp,83Nm@ 3000rpm
Car ID5201,Toyota Innova 2.5 VX (Diesel) 8 Seater,90000,Manual,First Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm
Car ID5202,Volkswagen Ameo 1.2 MPI Comfortline,20000,Manual,First Owner,17.0 kmpl,1198 CC,73.75 bhp,110Nm@ 3750rpm
Car ID5203,Maruti Swift VDI,110000,Manual,Third Owner,22.9 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm
Car ID5204,Volkswagen Vento Diesel Highline,150000,Manual,Second Owner,20.54 kmpl,1598 CC,103.6 bhp,250Nm@ 1500-2500rpm
Car ID5205,Hyundai i20 1.4 CRDi Sportz,110000,Manual,First Owner,23.0 kmpl,1396 CC,90 bhp,22.4 kgm at 1750-2750rpm
Car ID5206,Hyundai Creta 1.6 CRDi SX Option,120000,Manual,Second Owner,19.67 kmpl,1582 CC,126.2 bhp,259.9Nm@ 1900-2750rpm
Car ID5207,Hyundai Accent Executive CNG,120000,Manual,Second Owner,13.2 km/kg,1495 CC,93.7 bhp,124.5Nm@ 3500rpm
Car ID5208,Tata Sumo GX,80000,Manual,Fourth & Above Owner,15.3 kmpl,2956 CC,83.8 bhp,250Nm@ 1000-2000rpm
Car ID5209,Hyundai i20 Active 1.4 SX,110000,Manual,First Owner,21.19 kmpl,1396 CC,88.73 bhp,220Nm@ 1500-2750rpm
Car ID5210,Tata Zest Revotron 1.2T XMS,40000,Manual,First Owner,17.57 kmpl,1193 CC,88.7 bhp,140Nm@ 1500-4000rpm
Car ID5211,Volkswagen Polo GT TDI,110000,Manual,Second Owner,19.7 kmpl,1598 CC,103.6 bhp,250Nm@ 1500-2500rpm
Car ID5212,Mahindra Scorpio S7 120,20000,Manual,First Owner,16.36 kmpl,2179 CC,120 bhp,280Nm@ 1800-2800rpm
Car ID5213,Ford Figo Diesel Celebration Edition,230000,Manual,First Owner,20.0 kmpl,1399 CC,68.1 bhp,160Nm@ 2000rpm
Car ID5214,Chevrolet Beat LT,60000,Manual,First Owner,18.6 kmpl,1199 CC,79.4 bhp,108Nm@ 4400rpm
Car ID5215,Maruti Zen Estilo LXI BS IV,35000,Manual,Second Owner,19.0 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm
Car ID5216,Hyundai i20 Active Base Petrol,45000,Manual,First Owner,17.19 kmpl,1197 CC,81.86 bhp,114.73Nm@ 4000rpm
Car ID5217,Tata Nano Cx BSIII,45000,Manual,First Owner,25.4 kmpl,624 CC,38 bhp,51Nm@ 4000+/-500rpm
Car ID5218,Tata Zest Revotron 1.2T XM,25000,Manual,First Owner,17.57 kmpl,1193 CC,88.7 bhp,140Nm@ 1500-4000rpm
Car ID5219,Hyundai i20 Magna 1.2,10000,Manual,First Owner,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm
Car ID5220,Maruti Wagon R VXI Optional,19000,Manual,First Owner,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm
Car ID5221,Maruti Baleno Delta 1.2,10000,Manual,First Owner,21.4 kmpl,1197 CC,83.1 bhp,115Nm@ 4000rpm
Car ID5222,Mahindra KUV 100 G80 K2,25000,Manual,First Owner,18.15 kmpl,1198 CC,82 bhp,115Nm@ 3500-3600rpm
Car ID5223,Hyundai i10 Magna 1.2 iTech SE,30000,Manual,First Owner,20.36 kmpl,1197 CC,78.9 bhp,111.7Nm@ 4000rpm
Car ID5224,Mahindra Bolero 2011-2019 SLX 2WD BSIII,90000,Manual,First Owner,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm
Car ID5225,Tata Tiago 1.2 Revotron XT,20000,Manual,First Owner,23.84 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm
Car ID5226,Nissan Terrano XL D Option,48000,Manual,First Owner,19.87 kmpl,1461 CC,83.14 bhp,200Nm@ 1750rpm
Car ID5227,Mahindra Scorpio 2006-2009 VLX 2WD 7 Str BSIII,120000,Manual,First Owner,12.05 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm
Car ID5228,Maruti Swift Dzire Ldi BSIV,210000,Manual,Second Owner,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm
Car ID5229,Hyundai i10 Magna 1.1L,200400,Manual,Second Owner,19.81 kmpl,1086 CC,68.05 bhp,99.04Nm@ 4500rpm
Car ID5230,Hyundai i10 Magna,110000,Manual,Second Owner,20.36 kmpl,1197 CC,78.9 bhp,111.7Nm@ 4000rpm
Car ID5231,Tata Safari DICOR 2.2 LX 4x2,38000,Manual,First Owner,13.93 kmpl,2179 CC,138.03 bhp,320Nm@ 1700-2700rpm
Car ID5232,Toyota Corolla AE,90000,Manual,Second Owner,13.4 kmpl,1794 CC,125 bhp,"16.1@ 4,200(kgm@ rpm)"
Car ID5233,Maruti Ertiga SHVS ZDI Plus,43000,Manual,First Owner,24.52 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm
Car ID5234,Hyundai Santro Asta BSIV,25000,Manual,First Owner,20.3 kmpl,1086 CC,68 bhp,99Nm@ 4500rpm
Car ID5235,Maruti Wagon R VXI BS IV,26000,Manual,Second Owner,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm
Car ID5236,Hyundai Verna CRDi SX,120000,Manual,Second Owner,16.8 kmpl,1493 CC,110 bhp,"24@ 1,900-2,750(kgm@ rpm)"
Car ID5237,Maruti Alto LXi,70000,Manual,Third Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm
Car ID5238,Honda Accord VTi-L MT,60000,Manual,Third Owner,11.9 kmpl,2354 CC,144 bhp,"20@ 4,700(kgm@ rpm)"
Car ID5239,Tata New Safari 3L Dicor LX 4x2,120000,Manual,Second Owner,13.93 kmpl,2956 CC,138.1 bhp,320Nm@ 1700-2700rpm
Car ID5240,Maruti Ciaz ZXi,20000,Manual,First Owner,20.73 kmpl,1373 CC,91.1 bhp,130Nm@ 4000rpm
Car ID5241,Tata Indigo CR4,25000,Manual,First Owner,23.57 kmpl,1396 CC,70 bhp,140Nm@ 1800-3000rpm
Car ID5242,Maruti Swift Dzire ZDI Plus,60000,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm
Car ID5243,Tata Sumo EX 10/7 Str BSIII,80000,Manual,First Owner,12.2 kmpl,1948 CC,68 bhp,"115@ 2,500(kgm@ rpm)"
Car ID5244,Maruti Omni E MPI STD BS IV,80000,Manual,First Owner,16.8 kmpl,796 CC,34.2 bhp,59Nm@ 2500rpm
Car ID5245,Honda Amaze S i-VTEC,1303,Manual,First Owner,17.8 kmpl,1198 CC,86.7 bhp,109Nm@ 4500rpm
Car ID5246,Audi Q5 35TDI Premium Plus,31800,Automatic,First Owner,17.01 kmpl,1968 CC,188 bhp,400nm@ 1750-3000rpm
Car ID5247,Lexus ES 300h,20000,Automatic,First Owner,22.37 kmpl,2487 CC,214.56 bhp,202Nm@ 3600-5200rpm
Car ID5248,Jaguar XF 2.0 Diesel Portfolio,45000,Automatic,First Owner,19.33 kmpl,1999 CC,177 bhp,430Nm@ 1750-2500rpm
Car ID5249,Jeep Wrangler 2016-2019 3.6 4X4,17000,Automatic,First Owner,9.5 kmpl,3604 CC,280 bhp,347Nm@ 4300rpm
Car ID5250,Toyota Camry 2.5 Hybrid,68089,Automatic,First Owner,19.16 kmpl,2494 CC,157.7 bhp,213Nm@ 4500rpm
Car ID5251,Honda Jazz VX,56494,Manual,First Owner,18.2 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm
Car ID5252,Toyota Innova 2.5 VX (Diesel) 7 Seater,79328,Manual,Second Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm
Car ID5253,BMW X4 M Sport X xDrive20d,7500,Automatic,First Owner,16.78 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm
Car ID5254,BMW X4 M Sport X xDrive20d,8500,Automatic,First Owner,16.78 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm
Car ID5255,Honda Amaze V CVT Petrol BSIV,7032,Automatic,First Owner,19.0 kmpl,1199 CC,88.76 bhp,110Nm@ 4800rpm
Car ID5256,Volvo V40 D3 R-Design,2000,Automatic,First Owner,16.8 kmpl,1984 CC,150 bhp,350Nm@ 1500-2750rpm
Car ID5257,Mercedes-Benz E-Class Exclusive E 200 BSIV,17000,Automatic,First Owner,15.0 kmpl,1991 CC,194.4 bhp,300Nm@ 1600-4000rpm
Car ID5258,Land Rover Discovery Sport TD4 SE,21000,Automatic,First Owner,12.83 kmpl,1999 CC,148.31 bhp,382nm@ 1750-2250rpm
Car ID5259,Mercedes-Benz S-Class S 350 CDI,37000,Automatic,First Owner,13.5 kmpl,2987 CC,254.79 bhp,620Nm@ 1600-2400rpm
Car ID5260,BMW 5 Series 520d Sport Line,10000,Automatic,First Owner,22.48 kmpl,1995 CC,187.74 bhp,400Nm@ 1750-2500rpm
Car ID5261,Hyundai Venue SX Plus Turbo DCT BSIV,3500,Automatic,First Owner,18.15 kmpl,998 CC,118.35 bhp,171.6Nm@ 1500-4000rpm
Car ID5262,Audi A4 35 TDI Premium Plus,46000,Automatic,First Owner,18.25 kmpl,1968 CC,187.74 bhp,400Nm@ 1750-3000rpm
Car ID5263,Honda CR-V 2.4L 4WD AT AVN,52000,Automatic,First Owner,12.0 kmpl,2354 CC,187.4 bhp,226Nm@ 4400rpm
Car ID5264,Maruti Swift VXI,20000,Manual,Second Owner,18.6 kmpl,1197 CC,85.8 bhp,114Nm@ 4000rpm
Car ID5265,Tata Tigor 1.2 Revotron XE,25000,Manual,First Owner,20.3 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm
Car ID5266,Maruti Esteem LX - BSIII,70000,Manual,Second Owner,15.9 kmpl,1298 CC,85 bhp,110Nm@ 4500rpm
Car ID5267,Mahindra XUV500 W4,40000,Manual,First Owner,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm
Car ID5268,Maruti Baleno Delta,7300,Manual,First Owner,21.01 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm
Car ID5269,Maruti Ciaz 1.3 Sigma,25000,Manual,First Owner,28.09 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm
Car ID5270,Maruti Alto LXi,100000,Manual,First Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm
Car ID5271,Mahindra KUV 100 mFALCON D75 K8,35000,Manual,First Owner,25.32 kmpl,1198 CC,77 bhp,190Nm@ 1750-2250rpm
Car ID5272,Toyota Etios GD,100000,Manual,First Owner,,,,
Car ID5273,Hyundai Verna 1.6 SX,80000,Manual,Second Owner,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm
Car ID5274,Hyundai i10 Magna,60000,Manual,First Owner,20.36 kmpl,1197 CC,78.9 bhp,111.7Nm@ 4000rpm
Car ID5275,Volkswagen Polo 1.5 TDI Highline,110000,Manual,Second Owner,20.14 kmpl,1498 CC,88.8 bhp,230Nm@ 1500-2500rpm
Car ID5276,Hyundai i20 2015-2017 Magna 1.4 CRDi,70000,Manual,Second Owner,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm
Car ID5277,Hyundai Santro Xing GL,40000,Manual,First Owner,0.0 kmpl,1086 CC,62 bhp,96.1Nm@ 3000rpm
Car ID5278,Maruti SX4 Green Vxi (CNG),90000,Manual,Second Owner,21.4 km/kg,1586 CC,103.3 bhp,145Nm@ 4100rpm
Car ID5279,Volkswagen Polo GT TDI,95000,Manual,First Owner,19.7 kmpl,1598 CC,103.6 bhp,250Nm@ 1500-2500rpm
Car ID5280,Mahindra Bolero SLX 2WD BSIII,200000,Manual,Second Owner,13.6 kmpl,2523 CC,63 bhp,180 Nm at 1440-1500rpm
Car ID5281,Maruti Swift VDI BSIV,30000,Manual,First Owner,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm
Car ID5282,Maruti Swift VDI BSIV,30000,Manual,First Owner,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm
Car ID5283,Volkswagen CrossPolo 1.5 TDI,70000,Manual,Second Owner,20.14 kmpl,1498 CC,88.5 bhp,230Nm@ 1500-2500rpm
Car ID5284,Toyota Fortuner 4x2 AT TRD Sportivo,80000,Automatic,Second Owner,12.55 kmpl,2982 CC,168.7 bhp,360Nm@ 1400-3200rpm
Car ID5285,Maruti Swift Dzire VDi,100000,Manual,Third Owner,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm
Car ID5286,Maruti Swift Dzire ZDI Plus,70000,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm
Car ID5287,Honda Jazz 1.5 V i DTEC,30000,Manual,First Owner,27.3 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm
Car ID5288,Chevrolet Beat LS,15000,Manual,First Owner,18.6 kmpl,1199 CC,76.8 bhp,106.5Nm@ 4400rpm
Car ID5289,Ford Figo Aspire 1.5 TDCi Titanium,21000,Manual,First Owner,25.83 kmpl,1498 CC,99 bhp,215Nm@ 1750-3000rpm
Car ID5290,Maruti Wagon R VXI 1.2,35000,Manual,First Owner,20.52 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm
Car ID5291,Honda Jazz 1.2 VX i VTEC,25000,Manual,First Owner,18.7 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm
Car ID5292,Tata Tiago 1.2 Revotron XZ WO Alloy,30000,Manual,First Owner,23.84 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm
Car ID5293,Maruti Swift Dzire VDI,10000,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm
Car ID5294,Hyundai i10 Sportz,40000,Manual,First Owner,20.36 kmpl,1197 CC,78.9 bhp,111.8Nm@ 4000rpm
Car ID5295,Hyundai EON Magna Plus,25000,Manual,First Owner,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm
Car ID5296,Maruti Swift Dzire VDI,15000,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm
Car ID5297,Maruti Alto LXi,70000,Manual,First Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm
Car ID5298,Hyundai Santro Sportz BSIV,7800,Manual,First Owner,20.3 kmpl,1086 CC,68 bhp,99Nm@ 4500rpm
Car ID5299,Tata Safari Storme LX,55000,Manual,First Owner,14.0 kmpl,2179 CC,138.1 bhp,320Nm@ 1700-2700rpm
Car ID5300,Tata Tiago 1.2 Revotron XT,30000,Manual,First Owner,23.84 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm
Car ID5301,Mahindra Bolero 2011-2019 SLX,125000,Manual,Second Owner,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm
Car ID5302,Maruti Swift VXI Deca,50000,Manual,First Owner,20.4 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm
